0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75
-118.56 ,-106.24 ,-100.26 ,-93.97 ,-92.19 ,-84.23 ,-84.56 ,-83.01 ,-85.72 ,-85.76 ,-87.09 ,-79.73 ,-79.14 ,-79.59 ,-78.79 ,-74.58 ,-75.60 ,-74.57 ,-77.63 ,-72.74 ,-73.82 ,-73.29 ,-77.01 ,-75.42 ,-81.92 ,-88.43 ,-92.18 ,-93.40 ,-102.07 ,-110.46 ,-132.76 ,-136.78 ,-132.23 ,-127.77 ,-135.04 ,-127.13 ,-117.08 ,-100.43 ,-91.43 ,-85.04 ,-78.62 ,-70.73 ,-59.42 ,-42.27 ,-32.06 ,-24.88 ,-21.83 ,-18.79 ,-24.44 ,-28.90 ,-20.30 ,-12.77 ,-14.46 ,-14.44 ,-23.24 ,-34.42 ,-31.36 ,-42.97 ,-43.91 ,-49.83 ,-59.60 ,-67.41 ,-70.41 ,-83.83 ,-94.33 ,-97.21 ,-115.64 ,-131.56 ,-153.28 ,-164.72 ,-176.46 ,-179.78 ,-192.98 ,-194.52 ,-193.53 ,-188.67 ,-196.83 ,-199.43 ,-206.50 ,-207.44 ,-204.29 ,-193.59 ,-185.54 ,-189.82 ,-185.39 ,-181.09 ,-176.29 ,-169.86 ,-171.12 ,-163.99 ,-162.54 ,-153.91 ,-144.19 ,-134.26 ,-131.31 ,-122.30 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average data of quartile 1 per hour of a day. Energy in Wh per 15 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data starts at 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
