0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75
-110.30 ,-98.43 ,-93.53 ,-85.96 ,-84.34 ,-79.25 ,-80.07 ,-76.80 ,-79.12 ,-78.45 ,-82.02 ,-75.74 ,-76.89 ,-76.00 ,-76.21 ,-72.28 ,-72.63 ,-70.44 ,-72.62 ,-70.01 ,-71.58 ,-68.60 ,-71.13 ,-69.17 ,-75.35 ,-74.93 ,-79.13 ,-78.78 ,-85.42 ,-91.78 ,-108.32 ,-108.58 ,-101.64 ,-95.38 ,-95.76 ,-86.20 ,-73.55 ,-61.08 ,-46.70 ,-32.87 ,-19.48 ,-10.40 ,11.44 ,27.64 ,43.80 ,51.46 ,57.63 ,65.21 ,67.51 ,65.90 ,71.75 ,83.03 ,85.38 ,86.92 ,84.77 ,81.51 ,79.96 ,70.11 ,70.02 ,64.02 ,53.44 ,46.78 ,39.89 ,27.48 ,14.67 ,2.88 ,-11.71 ,-31.33 ,-54.21 ,-73.07 ,-84.03 ,-95.65 ,-113.89 ,-125.61 ,-129.69 ,-131.58 ,-139.90 ,-147.57 ,-153.64 ,-160.08 ,-169.04 ,-163.39 ,-160.91 ,-163.78 ,-160.85 ,-157.40 ,-157.72 ,-153.10 ,-153.75 ,-148.65 ,-150.49 ,-144.53 ,-141.64 ,-133.76 ,-128.42 ,-115.86 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average data of a year per hour of a day. Energy in Wh per 15 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data starts at 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
