0.000277778,0.000555556,0.000833333,0.001111111,0.001388889,0.001666667,0.001944444,0.002222222,0.0025,0.002777778,0.003055556,0.003333333,0.003611111,0.003888889,0.004166667,0.004444444,0.004722222,0.005,0.005277778,0.005555556,0.005833333,0.006111111,0.006388889,0.006666667,0.006944444,0.007222222,0.0075,0.007777778,0.008055556,0.008333333,0.008611111,0.008888889,0.009166667,0.009444444,0.009722222,0.01,0.010277778,0.010555556,0.010833333,0.011111111,0.011388889,0.011666667,0.011944444,0.012222222,0.0125,0.012777778,0.013055556,0.013333333,0.013611111,0.013888889,0.014166667,0.014444444,0.014722222,0.015,0.015277778,0.015555556,0.015833333,0.016111111,0.016388889,0.016666667,0.016944444,0.017222222,0.0175,0.017777778,0.018055556,0.018333333,0.018611111,0.018888889,0.019166667,0.019444444,0.019722222,0.02,0.020277778,0.020555556,0.020833333,0.021111111,0.021388889,0.021666667,0.021944444,0.022222222,0.0225,0.022777778,0.023055556,0.023333333,0.023611111,0.023888889,0.024166667,0.024444444,0.024722222,0.025,0.025277778,0.025555556,0.025833333,0.026111111,0.026388889,0.026666667,0.026944444,0.027222222,0.0275,0.027777778
0,9.424777961,17.59291886,30.15928947,29.53097094,42.09734156,51.52211952,54.03539364,61.57521601,63.4601716,72.25663103,76.02654222,89.22123136,94.24777961,92.99114255,110.5840614,109.3274243,121.893795,128.8052988,134.4601656,136.9734397,143.256625,153.3097215,163.362818,155.8229956,179.0707813,187.8672407,196.0353816,202.9468854,206.7167966,217.3982116,231.8495378,208.6017522,182.8406924,172.7875959,173.4159145,165.8760921,160.2212253,161.4778624,153.93804,152.681403,152.0530844,146.3982177,141.3716694,140.1150324,138.2300768,136.3451212,131.9468915,128.8052988,125.0353876,127.5486617,126.9203432,128.8052988,123.7787506,117.4955652,114.9822911,112.469017,110.5840614,110.5840614,104.3008761,99.90264638,92.99114255,95.50441667,86.70795724,86.70795724,86.07963871,84.19468312,74.14158662,74.14158662,69.11503838,67.23008279,64.71680866,62.20353454,54.66371217,57.80530483,50.26548246,51.52211952,41.46902303,42.09734156,43.35397862,39.58406744,0,0,30.15928947,21.36283004,26.38937829,17.59291886,17.59291886,13.19468915,13.19468915,9.424777961,5.026548246,2.513274123,8.79645943,0,0,0,0,0,0
