0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75
-106.22 ,-94.14 ,-88.69 ,-82.07 ,-81.95 ,-77.29 ,-78.52 ,-73.92 ,-76.34 ,-75.71 ,-79.64 ,-73.03 ,-76.35 ,-75.65 ,-75.41 ,-72.07 ,-73.21 ,-70.53 ,-69.97 ,-70.09 ,-72.30 ,-66.16 ,-68.46 ,-65.40 ,-71.57 ,-68.38 ,-68.99 ,-65.24 ,-68.99 ,-71.75 ,-80.65 ,-77.96 ,-65.27 ,-55.70 ,-55.81 ,-39.97 ,-21.81 ,-12.11 ,5.30 ,22.71 ,41.34 ,50.73 ,82.67 ,94.05 ,122.32 ,120.76 ,128.65 ,151.48 ,160.70 ,166.01 ,176.74 ,189.60 ,197.79 ,196.79 ,190.10 ,188.70 ,194.67 ,186.33 ,185.45 ,179.87 ,172.43 ,164.81 ,153.01 ,139.60 ,120.87 ,103.16 ,84.44 ,70.45 ,41.63 ,22.75 ,3.27 ,-15.98 ,-37.32 ,-54.73 ,-62.47 ,-70.70 ,-85.85 ,-94.80 ,-103.25 ,-118.16 ,-134.56 ,-133.62 ,-136.76 ,-142.18 ,-140.52 ,-138.33 ,-145.65 ,-145.96 ,-146.91 ,-144.21 ,-150.70 ,-144.29 ,-141.59 ,-134.48 ,-128.25 ,-116.07 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average data of quartile 2 per hour of a day. Energy in Wh per 15 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data starts at 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
